filename,height,width,mean,std,min,max,pct_gt_1,pct_gt_5,pct_gt_10,timestamp,processed_at
3RIMG_28JAN2026_2115_L2B_IMC_V01R00.h5,2816,2805,0.05640456825494766,0.8014410138130188,0.0,60.0,1.1184750243072437,0.21118183843785449,0.08748075676551613,13715835.0,2026-02-14T17:47:28.101812
3RIMG_28JAN2026_2145_L2B_IMC_V01R00.h5,2816,2805,0.06092768907546997,0.8647287487983704,0.0,60.0,1.1622154026900016,0.24078097147950092,0.09896339734240804,13715865.0,2026-02-14T17:47:28.210327
3RIMG_28JAN2026_2215_L2B_IMC_V01R00.h5,2816,2805,0.05990595370531082,0.8926066756248474,0.0,60.0,1.124906315832118,0.23280515718684167,0.09075970264138714,13715895.0,2026-02-14T17:47:28.316855
3RIMG_28JAN2026_2245_L2B_IMC_V01R00.h5,2816,2805,0.05782514438033104,0.8637210130691528,0.0,60.0,1.1093724679954626,0.22448752228163993,0.08497407227353751,13715925.0,2026-02-14T17:47:28.421351
3RIMG_28JAN2026_2315_L2B_IMC_V01R00.h5,2816,2805,0.06170090287923813,0.958476185798645,0.0,60.0,1.1211716091395236,0.23188097553070813,0.09230422540917194,13715955.0,2026-02-14T17:47:28.525908
3RIMG_28JAN2026_2345_L2B_IMC_V01R00.h5,2816,2805,0.05996108055114746,0.9173169732093811,0.0,60.0,1.0862552665694378,0.22619662534435264,0.09210166504618376,13715985.0,2026-02-14T17:47:28.628647
3RIMG_29JAN2026_0015_L2B_IMC_V01R00.h5,2816,2805,0.054948002099990845,0.8284635543823242,0.0,60.0,1.0567953937773455,0.2041681858693891,0.0737826122184411,13716015.0,2026-02-14T17:47:28.733208
3RIMG_29JAN2026_0045_L2B_IMC_V01R00.h5,2816,2805,0.053245749324560165,0.800832211971283,0.0,60.0,1.0071174647544967,0.2086245138551288,0.0797328228812186,13716045.0,2026-02-14T17:47:28.840720
3RIMG_29JAN2026_0115_L2B_IMC_V01R00.h5,2816,2805,0.052891843020915985,0.825182318687439,0.0,60.0,0.9924191784151677,0.2060925093177767,0.07903652163344677,13716075.0,2026-02-14T17:47:28.945238
3RIMG_29JAN2026_0145_L2B_IMC_V01R00.h5,2816,2805,0.05345628410577774,0.8392305970191956,0.0,60.0,0.9856460662777508,0.2149798452438827,0.08535387295414033,13716105.0,2026-02-14T17:47:29.048752
3RIMG_29JAN2026_0215_L2B_IMC_V01R00.h5,2816,2805,0.05325762555003166,0.8986237645149231,0.0,60.0,0.9364365580943121,0.21157429914114406,0.08439171122994651,13716135.0,2026-02-14T17:47:29.153270
3RIMG_29JAN2026_0245_L2B_IMC_V01R00.h5,2816,2805,0.049098510295152664,0.8338488936424255,0.0,60.0,0.8906199359909254,0.19340716658564253,0.07242798979095771,13716165.0,2026-02-14T17:47:29.262977
3RIMG_29JAN2026_0315_L2B_IMC_V01R00.h5,2816,2805,0.04564465209841728,0.7713810205459595,0.0,60.0,0.855247832604116,0.18184856587263004,0.0687945632798574,13716195.0,2026-02-14T17:47:29.384496
3RIMG_29JAN2026_0345_L2B_IMC_V01R00.h5,2816,2805,0.03924936056137085,0.6669864654541016,0.0,60.0,0.7848201263976664,0.1430582563603954,0.05112117160913952,13716225.0,2026-02-14T17:47:29.503015
3RIMG_29JAN2026_0415_L2B_IMC_V01R00.h5,2816,2805,0.03822857141494751,0.6337674856185913,0.0,60.0,0.7687798776535407,0.14169097391022525,0.05678020175012154,13716255.0,2026-02-14T17:47:29.613528
3RIMG_29JAN2026_0445_L2B_IMC_V01R00.h5,2816,2805,0.03877310827374458,0.6694654822349548,0.0,60.0,0.7813386201588073,0.14275441581591314,0.05367849619186517,13716285.0,2026-02-14T17:47:29.721759
3RIMG_29JAN2026_0515_L2B_IMC_V01R00.h5,2816,2805,0.03924882784485817,0.691872775554657,0.0,60.0,0.7737932466374979,0.13934886971317453,0.059324866310160436,13716315.0,2026-02-14T17:47:29.834810
3RIMG_29JAN2026_0545_L2B_IMC_V01R00.h5,2816,2805,0.039523448795080185,0.6757441163063049,0.0,60.0,0.7857316480311133,0.14600804164641062,0.05961604683195592,13716345.0,2026-02-14T17:47:29.942221
3RIMG_29JAN2026_0615_L2B_IMC_V01R00.h5,2816,2805,0.04042411968111992,0.6752580404281616,0.0,60.0,0.8285478447577379,0.14867930643331714,0.05722330254415816,13716375.0,2026-02-14T17:47:30.051719
3RIMG_29JAN2026_0645_L2B_IMC_V01R00.h5,2816,2805,0.040858566761016846,0.6749116778373718,0.0,60.0,0.8642111286663426,0.14195683438664722,0.05484321827904715,13716405.0,2026-02-14T17:47:30.158740
3RIMG_29JAN2026_0715_L2B_IMC_V01R00.h5,2816,2805,0.042627882212400436,0.7052125334739685,0.0,60.0,0.8728832442067735,0.1478817250040512,0.060552888510776205,13716435.0,2026-02-14T17:47:30.262272
3RIMG_29JAN2026_0745_L2B_IMC_V01R00.h5,2816,2805,0.044870663434267044,0.7242391109466553,0.0,60.0,0.962832705396208,0.14809694538972612,0.0629709528439475,13716465.0,2026-02-14T17:47:30.362846
3RIMG_29JAN2026_0815_L2B_IMC_V01R00.h5,2816,2805,0.04509512707591057,0.7038904428482056,0.0,60.0,0.9605285812672176,0.15533847836655323,0.06326213336574299,13716495.0,2026-02-14T17:47:30.463515
3RIMG_29JAN2026_0845_L2B_IMC_V01R00.h5,2816,2805,0.04820331558585167,0.7930549383163452,0.0,60.0,0.9662255914762599,0.16963164397990602,0.07525117485010534,13716525.0,2026-02-14T17:47:30.567029
3RIMG_29JAN2026_0915_L2B_IMC_V01R00.h5,2816,2805,0.04717772826552391,0.7673571109771729,0.0,60.0,0.9990403702803435,0.15269253362502025,0.06693353994490357,13716555.0,2026-02-14T17:47:30.675539
3RIMG_29JAN2026_0945_L2B_IMC_V01R00.h5,2816,2805,0.04690023139119148,0.7425762414932251,0.0,60.0,1.0197268473505103,0.14767916464106304,0.06057820855614974,13716585.0,2026-02-14T17:47:30.777073
3RIMG_29JAN2026_1015_L2B_IMC_V01R00.h5,2816,2805,0.045774202793836594,0.6835399270057678,0.0,60.0,1.024664256198347,0.14913506725004053,0.05826142440447254,13716615.0,2026-02-14T17:47:30.876715
3RIMG_29JAN2026_1045_L2B_IMC_V01R00.h5,2816,2805,0.047231532633304596,0.7420253753662109,0.0,60.0,1.0144982579808783,0.15279381380651436,0.06497123642845569,13716645.0,2026-02-14T17:47:30.978184
3RIMG_29JAN2026_1115_L2B_IMC_V01R00.h5,2816,2805,0.04751506447792053,0.7504593133926392,0.0,60.0,1.0005342529573813,0.15575625911521634,0.06957948468643656,13716675.0,2026-02-14T17:47:31.082697
3RIMG_29JAN2026_1145_L2B_IMC_V01R00.h5,2816,2805,0.044954072684049606,0.713500440120697,0.0,60.0,0.9567179144385027,0.1460207016690974,0.06243923189110355,13716705.0,2026-02-14T17:47:31.184211
3RIMG_29JAN2026_1215_L2B_IMC_V01R00.h5,2816,2805,0.04687263444066048,0.7669639587402344,0.0,60.0,0.945855614973262,0.1554144385026738,0.07026312591152163,13716735.0,2026-02-14T17:47:31.288257
3RIMG_29JAN2026_1245_L2B_IMC_V01R00.h5,2816,2805,0.04574553295969963,0.7498133182525635,0.0,60.0,0.9252324380165289,0.1474006441419543,0.07103538729541403,13716765.0,2026-02-14T17:47:31.389866
3RIMG_29JAN2026_1315_L2B_IMC_V01R00.h5,2816,2805,0.0476967953145504,0.8117182850837708,0.0,60.0,0.9197886282612219,0.15690832117971157,0.07659313725490197,13716795.0,2026-02-14T17:47:31.492379
3RIMG_29JAN2026_1345_L2B_IMC_V01R00.h5,2816,2805,0.04837767779827118,0.7847936153411865,0.0,60.0,0.9437667112299465,0.15842752390212284,0.07739071868416789,13716825.0,2026-02-14T17:47:31.596947
3RIMG_29JAN2026_1415_L2B_IMC_V01R00.h5,2816,2805,0.04493756219744682,0.7261397838592529,0.0,60.0,0.8977601887862584,0.14217205477232217,0.06646511910549344,13716855.0,2026-02-14T17:47:31.702483
3RIMG_29JAN2026_1445_L2B_IMC_V01R00.h5,2816,2805,0.04478316381573677,0.6794750690460205,0.0,60.0,0.9133066966456004,0.15067959001782533,0.06714876033057851,13716885.0,2026-02-14T17:47:31.805175
3RIMG_29JAN2026_1515_L2B_IMC_V01R00.h5,2816,2805,0.043933164328336716,0.6690138578414917,0.0,60.0,0.9081034273213417,0.15050234970021067,0.06240125182304327,13716915.0,2026-02-14T17:47:31.905675
3RIMG_29JAN2026_1545_L2B_IMC_V01R00.h5,2816,2805,0.04562575742602348,0.714223325252533,0.0,60.0,0.9045712809917354,0.15794644304002592,0.06479399611084104,13716945.0,2026-02-14T17:47:32.007721
3RIMG_29JAN2026_1615_L2B_IMC_V01R00.h5,2816,2805,0.049578774720430374,0.7846038937568665,0.0,60.0,0.9318029897909577,0.17815183924809594,0.07430167314859827,13716975.0,2026-02-14T17:47:32.111814
3RIMG_29JAN2026_1645_L2B_IMC_V01R00.h5,2816,2805,0.049070730805397034,0.8622956275939941,0.0,60.0,0.8720603427321342,0.15671842083941012,0.07352941176470588,13717005.0,2026-02-14T17:47:32.220541
3RIMG_29JAN2026_1715_L2B_IMC_V01R00.h5,2816,2805,0.042213816195726395,0.724994421005249,0.0,60.0,0.8039114406093015,0.13910832928212608,0.058843785448063526,13717035.0,2026-02-14T17:47:32.329172
3RIMG_29JAN2026_1945_L2B_IMC_V01R00.h5,2816,2805,0.045993831008672714,0.7293241024017334,0.0,60.0,0.8629198063522929,0.161909030140982,0.07298503078917518,13717185.0,2026-02-14T17:47:32.436794
3RIMG_29JAN2026_2015_L2B_IMC_V01R00.h5,2816,2805,0.0435587540268898,0.6655464768409729,0.0,60.0,0.8330674728569113,0.1530343542375628,0.06460409577053962,13717215.0,2026-02-14T17:47:32.545454
3RIMG_29JAN2026_2045_L2B_IMC_V01R00.h5,2816,2805,0.04627515375614166,0.7193934321403503,0.0,60.0,0.855095912331875,0.1644536947010209,0.07389655242262194,13717245.0,2026-02-14T17:47:32.648024
3RIMG_29JAN2026_2115_L2B_IMC_V01R00.h5,2816,2805,0.05216173827648163,0.8652588725090027,0.0,60.0,0.8803779776373359,0.1817346256684492,0.08740479662939557,13717275.0,2026-02-14T17:47:32.749652
3RIMG_29JAN2026_2145_L2B_IMC_V01R00.h5,2816,2805,0.05502638593316078,0.9015899300575256,0.0,60.0,0.9317650097228973,0.18750759601361205,0.0952413506725004,13717305.0,2026-02-14T17:47:32.855061
3RIMG_29JAN2026_2215_L2B_IMC_V01R00.h5,2816,2805,0.05553562194108963,0.9225452542304993,0.0,60.0,0.9422728285529088,0.19226776454383407,0.09191176470588235,13717335.0,2026-02-14T17:47:32.963995
3RIMG_29JAN2026_2245_L2B_IMC_V01R00.h5,2816,2805,0.058283742517232895,0.9988411068916321,0.0,60.0,0.9603133608815426,0.20853589369632153,0.09843167638956409,13717365.0,2026-02-14T17:47:33.076541
3RIMG_29JAN2026_2315_L2B_IMC_V01R00.h5,2816,2805,0.05737495794892311,0.9886019229888916,0.0,60.0,0.9475393979906013,0.20948539539782854,0.09963437854480636,13717395.0,2026-02-14T17:47:33.184031
3RIMG_29JAN2026_2345_L2B_IMC_V01R00.h5,2816,2805,0.05607210844755173,1.0039139986038208,0.0,60.0,0.9065462445308701,0.20004101847350514,0.09367150785934208,13717425.0,2026-02-14T17:47:33.293599
3RIMG_30JAN2026_0015_L2B_IMC_V01R00.h5,2816,2805,0.05602394416928291,1.0217920541763306,0.0,60.0,0.9041914803111327,0.19615439150866956,0.09217762518230432,13717455.0,2026-02-14T17:47:33.404114
3RIMG_30JAN2026_0045_L2B_IMC_V01R00.h5,2816,2805,0.051377225667238235,0.9234832525253296,0.0,60.0,0.8382580821584832,0.19143220304650785,0.08993680116674768,13717485.0,2026-02-14T17:47:33.510627
3RIMG_30JAN2026_0115_L2B_IMC_V01R00.h5,2816,2805,0.05466116592288017,0.9935663938522339,0.0,60.0,0.8619196645600389,0.2081560930157187,0.10728103224760979,13717515.0,2026-02-14T17:47:33.615174
3RIMG_30JAN2026_0145_L2B_IMC_V01R00.h5,2816,2805,0.05504637956619263,1.0505067110061646,0.0,60.0,0.8452590747042619,0.2079535326527305,0.10790137335926107,13717545.0,2026-02-14T17:47:33.720672
3RIMG_30JAN2026_0215_L2B_IMC_V01R00.h5,2816,2805,0.056646186858415604,1.102491021156311,0.0,60.0,0.8428030303030304,0.2064090098849457,0.11102839896289095,13717575.0,2026-02-14T17:47:33.828278
3RIMG_30JAN2026_0245_L2B_IMC_V01R00.h5,2816,2805,0.054700274020433426,1.0833691358566284,0.0,60.0,0.821293651758224,0.19853447577378056,0.10349568546426835,13717605.0,2026-02-14T17:47:33.937834
3RIMG_30JAN2026_0315_L2B_IMC_V01R00.h5,2816,2805,0.05218207836151123,1.0570632219314575,0.0,60.0,0.777072192513369,0.18996364041484362,0.09881147707016691,13717635.0,2026-02-14T17:47:34.043366
3RIMG_30JAN2026_0345_L2B_IMC_V01R00.h5,2816,2805,0.04774206131696701,0.994253933429718,0.0,60.0,0.739990986063847,0.16806180116674768,0.08617677442877977,13717665.0,2026-02-14T17:47:34.147882
3RIMG_30JAN2026_0415_L2B_IMC_V01R00.h5,2816,2805,0.04994647577404976,1.021681308746338,0.0,60.0,0.7543474517906337,0.18586179306433318,0.09653267298655,13717695.0,2026-02-14T17:47:34.252433
3RIMG_30JAN2026_0445_L2B_IMC_V01R00.h5,2816,2805,0.04861140996217728,0.97225022315979,0.0,60.0,0.7970750283584509,0.1790633608815427,0.08531589288608005,13717725.0,2026-02-14T17:47:34.359970
3RIMG_30JAN2026_0515_L2B_IMC_V01R00.h5,2816,2805,0.04720437899231911,0.9628532528877258,0.0,60.0,0.7692356384702641,0.16761870037271107,0.0824673877815589,13717755.0,2026-02-14T17:47:34.464503
3RIMG_30JAN2026_0545_L2B_IMC_V01R00.h5,2816,2805,0.042997583746910095,0.8787815570831299,0.0,60.0,0.7301288283908605,0.1572501417922541,0.07212414924647545,13717785.0,2026-02-14T17:47:34.567994
3RIMG_30JAN2026_0615_L2B_IMC_V01R00.h5,2816,2805,0.04963311925530434,0.9531073570251465,0.0,60.0,0.8089501296386322,0.1850895316804408,0.09229156538648517,13717815.0,2026-02-14T17:47:34.674543
3RIMG_30JAN2026_0645_L2B_IMC_V01R00.h5,2816,2805,0.04589443653821945,0.7942512035369873,0.0,60.0,0.8839481040350026,0.1688340625506401,0.07918844190568788,13717845.0,2026-02-14T17:47:34.780041
3RIMG_30JAN2026_0715_L2B_IMC_V01R00.h5,2816,2805,0.0421236976981163,0.6678680777549744,0.0,60.0,0.8907338761951062,0.1548953775725166,0.06651575919624048,13717875.0,2026-02-14T17:47:34.885571
3RIMG_30JAN2026_0745_L2B_IMC_V01R00.h5,2816,2805,0.04595319554209709,0.7170184850692749,0.0,60.0,0.922269992707827,0.17455639280505592,0.08350550964187328,13717905.0,2026-02-14T17:47:34.991084
3RIMG_30JAN2026_0815_L2B_IMC_V01R00.h5,2816,2805,0.042522720992565155,0.6344363689422607,0.0,55.60456848144531,0.9139523578026252,0.16406123399773131,0.07068090666018474,13717935.0,2026-02-14T17:47:35.092636
3RIMG_30JAN2026_0845_L2B_IMC_V01R00.h5,2816,2805,0.04541785642504692,0.6557441353797913,0.0,54.66180419921875,0.9535402487441258,0.17569579484686437,0.08320166909739102,13717965.0,2026-02-14T17:47:35.208766
3RIMG_30JAN2026_0915_L2B_IMC_V01R00.h5,2816,2805,0.04390345886349678,0.619033932685852,0.0,52.21229934692383,0.9450453735213092,0.16634003808134826,0.0788339612704586,13717995.0,2026-02-14T17:47:35.373798
3RIMG_30JAN2026_0945_L2B_IMC_V01R00.h5,2816,2805,0.04112281650304794,0.5773831605911255,0.0,60.0,0.9006973140495869,0.1511986509479825,0.0664777791281802,13718025.0,2026-02-14T17:47:35.534350
3RIMG_30JAN2026_1015_L2B_IMC_V01R00.h5,2816,2805,0.04194462299346924,0.5685821175575256,0.0,59.120452880859375,0.9136611772808297,0.16588427726462487,0.07371931210500729,13718055.0,2026-02-14T17:47:35.690465
3RIMG_30JAN2026_1045_L2B_IMC_V01R00.h5,2816,2805,0.041281554847955704,0.5575376749038696,0.0,58.415443420410156,0.8879613312267056,0.16783392075838602,0.06971874493599092,13718085.0,2026-02-14T17:47:35.860028
3RIMG_30JAN2026_1115_L2B_IMC_V01R00.h5,2816,2805,0.03849492967128754,0.5058135986328125,0.0,48.508644104003906,0.8618943445146654,0.15376863555339493,0.05864122508507535,13718115.0,2026-02-14T17:47:36.020471
3RIMG_30JAN2026_1145_L2B_IMC_V01R00.h5,2816,2805,0.037670135498046875,0.4921882152557373,0.0,53.38764572143555,0.8520828269324259,0.1501352090422946,0.05603326041160266,13718145.0,2026-02-14T17:47:36.180673
3RIMG_30JAN2026_1215_L2B_IMC_V01R00.h5,2816,2805,0.03887326642870903,0.5213433504104614,0.0,60.0,0.8608942027224114,0.15524985820774592,0.05927422621941339,13718175.0,2026-02-14T17:47:36.350814
3RIMG_30JAN2026_1245_L2B_IMC_V01R00.h5,2816,2805,0.03931376338005066,0.5683502554893494,0.0,60.0,0.8376250810241452,0.15495867768595042,0.05799556392805055,13718205.0,2026-02-14T17:47:36.513791
3RIMG_30JAN2026_1315_L2B_IMC_V01R00.h5,2816,2805,0.04437518119812012,0.6738452911376953,0.0,60.0,0.9009251944579485,0.17822779938421648,0.0750359544644304,13718235.0,2026-02-14T17:47:36.679877
3RIMG_30JAN2026_1345_L2B_IMC_V01R00.h5,2816,2805,0.04719860851764679,0.7653329968452454,0.0,60.0,0.8964815264948954,0.1798989223788689,0.08225216739588397,13718265.0,2026-02-14T17:47:36.851427
3RIMG_30JAN2026_1415_L2B_IMC_V01R00.h5,2816,2805,0.04774682968854904,0.7876339554786682,0.0,60.0,0.9050397018311457,0.17782267865824017,0.07994804326689353,13718295.0,2026-02-14T17:47:37.018509
3RIMG_30JAN2026_1445_L2B_IMC_V01R00.h5,2816,2805,0.04757179692387581,0.8389496207237244,0.0,60.0,0.893012680278723,0.1630990722735375,0.0743269931939718,13718325.0,2026-02-14T17:47:37.185256
3RIMG_30JAN2026_1515_L2B_IMC_V01R00.h5,2816,2805,0.05001391842961311,0.9072067737579346,0.0,60.0,0.9035711391994815,0.16756806028196403,0.07420039296710419,13718355.0,2026-02-14T17:47:37.336655
3RIMG_30JAN2026_1545_L2B_IMC_V01R00.h5,2816,2805,0.05319904908537865,0.9823823571205139,0.0,60.0,0.9197379881704748,0.1764933762761303,0.07949228245017015,13718385.0,2026-02-14T17:47:37.500845
3RIMG_30JAN2026_1615_L2B_IMC_V01R00.h5,2816,2805,0.05843079835176468,1.102684736251831,0.0,60.0,0.9653140698428132,0.1827347674607033,0.09007606141630206,13718415.0,2026-02-14T17:47:37.657856
3RIMG_30JAN2026_1645_L2B_IMC_V01R00.h5,2816,2805,0.05688868463039398,1.1605194807052612,0.0,60.0,0.860539722087182,0.1678972208718198,0.0900634013936153,13718445.0,2026-02-14T17:47:37.817874
3RIMG_30JAN2026_1715_L2B_IMC_V01R00.h5,2816,2805,0.05182310938835144,1.0807054042816162,0.0,60.0,0.8295606465726786,0.14490661967266244,0.08069498460541241,13718475.0,2026-02-14T17:47:37.982008
3RIMG_30JAN2026_1945_L2B_IMC_V01R00.h5,2816,2805,0.04898809641599655,0.8897415995597839,0.0,60.0,0.821394931939718,0.16888470264138714,0.08837961837627613,13718625.0,2026-02-14T17:47:38.094522
3RIMG_30JAN2026_2015_L2B_IMC_V01R00.h5,2816,2805,0.04361072555184364,0.775159478187561,0.0,60.0,0.794315143412737,0.15031244935990926,0.0733901515151515,13718655.0,2026-02-14T17:47:38.205080
3RIMG_30JAN2026_2045_L2B_IMC_V01R00.h5,2816,2805,0.04427352175116539,0.7865867614746094,0.0,60.0,0.7768696321503809,0.1568576810889645,0.08016326365256846,13718685.0,2026-02-14T17:47:38.314612
3RIMG_30JAN2026_2115_L2B_IMC_V01R00.h5,2816,2805,0.04783157259225845,0.8562716841697693,0.0,60.0,0.7963154269972452,0.17363221114892238,0.08769597715119105,13718715.0,2026-02-14T17:47:38.420124
3RIMG_30JAN2026_2145_L2B_IMC_V01R00.h5,2816,2805,0.0505552664399147,0.9440761208534241,0.0,60.0,0.7875420312753201,0.1721130084265111,0.09338032733754659,13718745.0,2026-02-14T17:47:38.525590
3RIMG_30JAN2026_2215_L2B_IMC_V01R00.h5,2816,2805,0.052592091262340546,1.0044881105422974,0.0,60.0,0.8030125789985416,0.1799369024469292,0.09216496515961757,13718775.0,2026-02-14T17:47:38.646110
3RIMG_30JAN2026_2245_L2B_IMC_V01R00.h5,2816,2805,0.05413343012332916,1.0836435556411743,0.0,60.0,0.7519293874574623,0.17028996515961756,0.09495017015070491,13718805.0,2026-02-14T17:47:38.757751
3RIMG_30JAN2026_2315_L2B_IMC_V01R00.h5,2816,2805,0.05710962414741516,1.1993718147277832,0.0,60.0,0.7312808904553557,0.16813776130286825,0.10077378058661482,13718835.0,2026-02-14T17:47:38.874820
3RIMG_30JAN2026_2345_L2B_IMC_V01R00.h5,2816,2805,0.05516554415225983,1.1475763320922852,0.0,60.0,0.7413582685140172,0.16803648112137418,0.09497549019607843,13718865.0,2026-02-14T17:47:38.989392
