filename,height,width,mean,std,min,max,pct_lt_220,pct_lt_240,pct_lt_260,timestamp,processed_at
3RIMG_25JAN2026_0545_L2B_OLR_V01R00.h5,2816,2805,-194.39356994628906,600.455810546875,-999.0,353.44244384765625,49.86508213822719,55.90882504861449,64.43918631502189,13710585.0,2026-02-15T03:22:02.781785
3RIMG_25JAN2026_0615_L2B_OLR_V01R00.h5,2816,2805,-194.04974365234375,600.8801879882812,-999.0,352.7113037109375,49.841357255712204,55.74363707259763,64.00289661319073,13710615.0,2026-02-15T03:22:02.966054
3RIMG_25JAN2026_0645_L2B_OLR_V01R00.h5,2816,2805,-193.85540771484375,601.2122192382812,-999.0,349.1993103027344,49.8164043509966,55.69465544482256,63.72694609868741,13710645.0,2026-02-15T03:22:03.148744
3RIMG_25JAN2026_0715_L2B_OLR_V01R00.h5,2816,2805,-193.3206024169922,601.2916259765625,-999.0,346.2800598144531,49.92388794360719,55.72358359666181,63.549908341435746,13710675.0,2026-02-15T03:22:03.329568
3RIMG_25JAN2026_0745_L2B_OLR_V01R00.h5,2816,2805,-193.1639862060547,601.4832153320312,-999.0,348.9288635253906,49.974528034354236,55.65716911764705,63.43463883487279,13710705.0,2026-02-15T03:22:03.510022
3RIMG_25JAN2026_0815_L2B_OLR_V01R00.h5,2816,2805,-193.35150146484375,601.6445922851562,-999.0,351.2834777832031,50.11330720304651,55.74842256117323,63.41750982417761,13710735.0,2026-02-15T03:22:03.693196
3RIMG_25JAN2026_0845_L2B_OLR_V01R00.h5,2816,2805,-193.3722381591797,601.6185302734375,-999.0,355.5528259277344,50.25209903176147,55.862476705558265,63.49024165451305,13710765.0,2026-02-15T03:22:03.880407
3RIMG_25JAN2026_0915_L2B_OLR_V01R00.h5,2816,2805,-193.52218627929688,601.5532836914062,-999.0,356.3157958984375,50.39461290714633,56.07498784637822,63.67486276535408,13710795.0,2026-02-15T03:22:04.064068
3RIMG_25JAN2026_0945_L2B_OLR_V01R00.h5,2816,2805,-193.5009765625,601.4608764648438,-999.0,356.7841796875,50.54012720790796,56.25627937125264,63.75470952843948,13710825.0,2026-02-15T03:22:04.246572
3RIMG_25JAN2026_1015_L2B_OLR_V01R00.h5,2816,2805,-193.68528747558594,601.1954956054688,-999.0,359.11517333984375,50.778274894668606,56.57404594069032,63.93920403905364,13710855.0,2026-02-15T03:22:04.429068
3RIMG_25JAN2026_1045_L2B_OLR_V01R00.h5,2816,2805,-194.00595092773438,600.8538208007812,-999.0,358.91619873046875,51.10456165937449,56.930944640252804,64.20945754334791,13710885.0,2026-02-15T03:22:04.610360
3RIMG_25JAN2026_1115_L2B_OLR_V01R00.h5,2816,2805,-194.5986328125,600.5115966796875,-999.0,357.95245361328125,51.511923209366394,57.30882099740723,64.52930035650624,13710915.0,2026-02-15T03:22:04.792971
3RIMG_25JAN2026_1145_L2B_OLR_V01R00.h5,2816,2805,-195.02767944335938,600.3143920898438,-999.0,357.3595886230469,51.75807203046507,57.52948519283747,64.73421548371414,13710945.0,2026-02-15T03:22:04.971505
3RIMG_25JAN2026_1215_L2B_OLR_V01R00.h5,2816,2805,-195.2245330810547,599.9505615234375,-999.0,354.60845947265625,51.96111347431535,57.765341415491825,65.01502744692918,13710975.0,2026-02-15T03:22:05.154472
3RIMG_25JAN2026_1245_L2B_OLR_V01R00.h5,2816,2805,-195.7335205078125,599.7377319335938,-999.0,353.7757263183594,52.15169745584184,57.935568080538005,65.21748652973585,13711005.0,2026-02-15T03:22:05.342563
3RIMG_25JAN2026_1315_L2B_OLR_V01R00.h5,2816,2805,-195.7353515625,599.4558715820312,-999.0,349.8299560546875,52.26630864122509,58.036898902122836,65.38557365094798,13711035.0,2026-02-15T03:22:05.530839
3RIMG_25JAN2026_1345_L2B_OLR_V01R00.h5,2816,2805,-196.42657470703125,599.1636352539062,-999.0,346.8193664550781,52.449195328958034,58.25301814940852,65.73981374574623,13711065.0,2026-02-15T03:22:05.713924
3RIMG_25JAN2026_1415_L2B_OLR_V01R00.h5,2816,2805,-196.88438415527344,598.6793212890625,-999.0,341.7043762207031,52.69488838923999,58.48403824339653,66.21436203613676,13711095.0,2026-02-15T03:22:05.893239
3RIMG_25JAN2026_1445_L2B_OLR_V01R00.h5,2816,2805,-197.43885803222656,598.3103637695312,-999.0,337.7658996582031,52.8905237198185,58.63348981121375,66.55358734402851,13711125.0,2026-02-15T03:22:06.070877
3RIMG_25JAN2026_1515_L2B_OLR_V01R00.h5,2816,2805,-198.12159729003906,597.8106689453125,-999.0,332.598876953125,53.110061173229624,58.920783706044396,67.12880813482418,13711155.0,2026-02-15T03:22:06.250740
3RIMG_25JAN2026_1545_L2B_OLR_V01R00.h5,2816,2805,-198.42042541503906,597.4514770507812,-999.0,328.1471252441406,53.19114861853832,59.08098363312268,67.49834153702804,13711185.0,2026-02-15T03:22:06.430653
3RIMG_25JAN2026_1615_L2B_OLR_V01R00.h5,2816,2805,-199.47988891601562,597.0108032226562,-999.0,322.9399719238281,53.53836240074542,59.45278317938746,68.16939869956246,13711215.0,2026-02-15T03:22:06.614181
3RIMG_25JAN2026_1645_L2B_OLR_V01R00.h5,2816,2805,-201.81712341308594,596.9437255859375,-999.0,316.23065185546875,53.91968228407066,59.8694751660995,69.00137741046832,13711245.0,2026-02-15T03:22:06.798752
3RIMG_25JAN2026_1715_L2B_OLR_V01R00.h5,2816,2805,-201.88294982910156,596.8756103515625,-999.0,312.9142761230469,53.99179377329444,59.91541838842976,69.04444680764867,13711275.0,2026-02-15T03:22:06.979795
3RIMG_25JAN2026_1745_L2B_OLR_V01R00.h5,2816,2805,-200.93228149414062,596.985107421875,-999.0,313.452880859375,53.80195673310647,59.74187479743964,68.67610344757738,13711305.0,2026-02-15T03:22:07.160915
3RIMG_25JAN2026_1815_L2B_OLR_V01R00.h5,2816,2805,-200.15127563476562,596.818603515625,-999.0,311.7476501464844,53.751354622427485,59.69291848970993,68.64589663344677,13711335.0,2026-02-15T03:22:07.337692
3RIMG_25JAN2026_1845_L2B_OLR_V01R00.h5,2816,2805,-199.81936645507812,596.614990234375,-999.0,311.41998291015625,53.73509915329768,59.77517065710581,68.73104794603792,13711365.0,2026-02-15T03:22:07.518002
3RIMG_25JAN2026_1945_L2B_OLR_V01R00.h5,2816,2805,-200.87863159179688,595.7076416015625,-999.0,309.2872314453125,54.24620958920758,60.42066723383568,70.17398669178415,13711425.0,2026-02-15T03:22:07.700434
3RIMG_25JAN2026_2015_L2B_OLR_V01R00.h5,2816,2805,-201.2086639404297,595.4254760742188,-999.0,308.06500244140625,54.31681453573165,60.59651494895479,70.6711837627613,13711455.0,2026-02-15T03:22:07.879952
3RIMG_25JAN2026_2045_L2B_OLR_V01R00.h5,2816,2805,-201.22938537597656,595.1709594726562,-999.0,307.390625,54.40200382839087,60.66603113352779,70.91431949846054,13711485.0,2026-02-15T03:22:08.059483
3RIMG_25JAN2026_2115_L2B_OLR_V01R00.h5,2816,2805,-201.3107147216797,595.1091918945312,-999.0,307.4212341308594,54.41696797520661,60.681058580456984,70.99826810889645,13711515.0,2026-02-15T03:22:08.239487
3RIMG_25JAN2026_2145_L2B_OLR_V01R00.h5,2816,2805,-201.7330322265625,595.0150146484375,-999.0,307.00244140625,54.49444731404959,60.82281285448063,71.25484878868903,13711545.0,2026-02-15T03:22:08.421501
3RIMG_25JAN2026_2215_L2B_OLR_V01R00.h5,2816,2805,-201.89276123046875,594.9243774414062,-999.0,306.6563720703125,54.53175640090747,60.9030773983147,71.3562429103873,13711575.0,2026-02-15T03:22:08.603232
3RIMG_25JAN2026_2245_L2B_OLR_V01R00.h5,2816,2805,-201.65390014648438,595.0233154296875,-999.0,306.6407165527344,54.3997630043753,60.7329646734727,71.16289904391509,13711605.0,2026-02-15T03:22:08.781772
3RIMG_25JAN2026_2315_L2B_OLR_V01R00.h5,2816,2805,-201.4371795654297,595.2540283203125,-999.0,307.649658203125,54.234423108086204,60.51920019040674,70.75276494895479,13711635.0,2026-02-15T03:22:08.961349
3RIMG_25JAN2026_2345_L2B_OLR_V01R00.h5,2816,2805,-200.88525390625,595.3999633789062,-999.0,308.2307434082031,54.0424212040188,60.28309076729865,70.45962212364284,13711665.0,2026-02-15T03:22:09.145485
3RIMG_26JAN2026_0015_L2B_OLR_V01R00.h5,2816,2805,-200.8019256591797,595.7156982421875,-999.0,310.490234375,53.87211857883649,60.08358146977799,70.12061203613676,13711695.0,2026-02-15T03:22:09.332307
3RIMG_26JAN2026_0045_L2B_OLR_V01R00.h5,2816,2805,-200.32403564453125,595.9571533203125,-999.0,316.31787109375,53.54303394911683,59.86054985010533,69.75101533381948,13711725.0,2026-02-15T03:22:09.515777
3RIMG_26JAN2026_0115_L2B_OLR_V01R00.h5,2816,2805,-199.95489501953125,596.3707275390625,-999.0,322.4530944824219,53.21483552098525,59.55456976178901,69.28388581672338,13711755.0,2026-02-15T03:22:09.699501
3RIMG_26JAN2026_0145_L2B_OLR_V01R00.h5,2816,2805,-199.223876953125,596.6102905273438,-999.0,327.0119934082031,52.874293570734075,59.271858795170964,68.89733734402851,13711785.0,2026-02-15T03:22:09.880600
3RIMG_26JAN2026_0215_L2B_OLR_V01R00.h5,2816,2805,-198.833984375,597.0047607421875,-999.0,331.9808044433594,52.58158118619348,58.93543135229299,68.55012356182142,13711815.0,2026-02-15T03:22:10.062134
3RIMG_26JAN2026_0245_L2B_OLR_V01R00.h5,2816,2805,-198.25001525878906,597.3812866210938,-999.0,336.0882873535156,52.17381451547561,58.6098155687895,68.17188006400907,13711845.0,2026-02-15T03:22:10.243051
3RIMG_26JAN2026_0315_L2B_OLR_V01R00.h5,2816,2805,-198.04803466796875,597.8685913085938,-999.0,341.4013977050781,51.69507575757576,58.31210247528763,67.74176845324907,13711875.0,2026-02-15T03:22:10.423324
3RIMG_26JAN2026_0345_L2B_OLR_V01R00.h5,2816,2805,-197.182373046875,598.3079833984375,-999.0,344.4333190917969,51.16344342489062,57.94777234240803,67.08053546831955,13711905.0,2026-02-15T03:22:10.604742
3RIMG_26JAN2026_0415_L2B_OLR_V01R00.h5,2816,2805,-196.4966583251953,598.8276977539062,-999.0,347.1079406738281,50.711151454383405,57.389009581105164,66.40273051369307,13711935.0,2026-02-15T03:22:10.784328
3RIMG_26JAN2026_0445_L2B_OLR_V01R00.h5,2816,2805,-195.89488220214844,599.316162109375,-999.0,348.5027160644531,50.441265090747045,56.86160569599741,65.75580335439962,13711965.0,2026-02-15T03:22:10.970246
3RIMG_26JAN2026_0515_L2B_OLR_V01R00.h5,2816,2805,-195.26602172851562,600.0162353515625,-999.0,348.3792724609375,50.109420576081675,56.33123936558094,64.95229703451628,13711995.0,2026-02-15T03:22:11.149915
3RIMG_26JAN2026_0545_L2B_OLR_V01R00.h5,2816,2805,-194.36122131347656,600.4868774414062,-999.0,348.85955810546875,49.90684755307082,55.95424921001458,64.21244530870199,13712025.0,2026-02-15T03:22:11.328441
3RIMG_26JAN2026_0615_L2B_OLR_V01R00.h5,2816,2805,-193.99598693847656,601.0092163085938,-999.0,347.1746826171875,49.76616938097553,55.67675417274348,63.56351786582402,13712055.0,2026-02-15T03:22:11.516809
3RIMG_26JAN2026_0645_L2B_OLR_V01R00.h5,2816,2805,-193.57125854492188,601.2073364257812,-999.0,344.09539794921875,49.74254577864203,55.61602404391509,63.27645185140172,13712085.0,2026-02-15T03:22:11.714925
3RIMG_26JAN2026_0715_L2B_OLR_V01R00.h5,2816,2805,-193.14276123046875,601.4171752929688,-999.0,342.5911865234375,49.80947931858694,55.62415177847999,63.14464835520985,13712115.0,2026-02-15T03:22:11.899508
3RIMG_26JAN2026_0745_L2B_OLR_V01R00.h5,2816,2805,-192.94223022460938,601.6602172851562,-999.0,346.50909423828125,49.854827519850915,55.631937692432345,62.99086705963377,13712145.0,2026-02-15T03:22:12.085213
3RIMG_26JAN2026_0815_L2B_OLR_V01R00 (1).h5,2816,2805,-193.05198669433594,601.73095703125,-999.0,350.3069763183594,50.02413000324096,55.82104045130449,63.113808539944905,13712175.0,2026-02-15T03:22:12.265408
3RIMG_26JAN2026_0815_L2B_OLR_V01R00.h5,2816,2805,-193.05198669433594,601.73095703125,-999.0,350.3069763183594,50.02413000324096,55.82104045130449,63.113808539944905,13712175.0,2026-02-15T03:22:12.443038
3RIMG_26JAN2026_0845_L2B_OLR_V01R00.h5,2816,2805,-193.10931396484375,601.722412109375,-999.0,352.5509033203125,50.22336078026252,56.03265273051369,63.24982782369146,13712205.0,2026-02-15T03:22:12.627238
3RIMG_26JAN2026_0915_L2B_OLR_V01R00.h5,2816,2805,-193.34576416015625,601.5164794921875,-999.0,352.86956787109375,50.50075453735213,56.4105544077135,63.62448853508346,13712235.0,2026-02-15T03:22:12.811586
3RIMG_26JAN2026_0945_L2B_OLR_V01R00.h5,2816,2805,-193.42640686035156,601.3762817382812,-999.0,352.7231140136719,50.759689981364446,56.77501114081996,63.807527143088635,13712265.0,2026-02-15T03:22:12.999888
3RIMG_26JAN2026_1015_L2B_OLR_V01R00.h5,2816,2805,-193.57420349121094,601.086181640625,-999.0,352.1155700683594,51.04388217063685,57.16706672338356,64.08075575271431,13712295.0,2026-02-15T03:22:13.184781
3RIMG_26JAN2026_1045_L2B_OLR_V01R00.h5,2816,2805,-194.42308044433594,600.9208374023438,-999.0,350.79010009765625,51.3722071989953,57.59971033868093,64.4420348201264,13712325.0,2026-02-15T03:22:13.370432
3RIMG_26JAN2026_1115_L2B_OLR_V01R00.h5,2816,2805,-194.74134826660156,600.50146484375,-999.0,351.08624267578125,51.66513480392156,57.90394334386647,64.75914306838439,13712355.0,2026-02-15T03:22:13.556975
3RIMG_26JAN2026_1145_L2B_OLR_V01R00.h5,2816,2805,-195.063720703125,600.221923828125,-999.0,351.4961242675781,51.88211493274996,58.039874007454216,65.02664934775562,13712385.0,2026-02-15T03:22:13.743103
3RIMG_26JAN2026_1215_L2B_OLR_V01R00.h5,2816,2805,-195.37982177734375,600.0645751953125,-999.0,347.5152587890625,51.9797110476422,58.07780343542376,65.21572678658241,13712415.0,2026-02-15T03:22:13.925749
3RIMG_26JAN2026_1245_L2B_OLR_V01R00.h5,2816,2805,-195.81753540039062,599.7560424804688,-999.0,344.4560546875,52.14765890860477,58.18786967266245,65.52989790957704,13712445.0,2026-02-15T03:22:14.106583
3RIMG_26JAN2026_1315_L2B_OLR_V01R00.h5,2816,2805,-195.91836547851562,599.4099731445312,-999.0,341.9762878417969,52.29485699238373,58.287795231729056,65.83592863798413,13712475.0,2026-02-15T03:22:14.287183
3RIMG_26JAN2026_1345_L2B_OLR_V01R00.h5,2816,2805,-196.31100463867188,599.0994262695312,-999.0,337.2466735839844,52.405442290552585,58.37860557446118,66.12586847755631,13712505.0,2026-02-15T03:22:14.467802
3RIMG_26JAN2026_1415_L2B_OLR_V01R00.h5,2816,2805,-196.8831329345703,598.7041015625,-999.0,331.9749755859375,52.54041079241614,58.55083252309188,66.58568050153946,13712535.0,2026-02-15T03:22:14.651643
3RIMG_26JAN2026_1445_L2B_OLR_V01R00.h5,2816,2805,-197.4241180419922,598.2192993164062,-999.0,326.15704345703125,52.66439039458759,58.81844008264463,67.14003757494733,13712565.0,2026-02-15T03:22:14.831382
3RIMG_26JAN2026_1515_L2B_OLR_V01R00.h5,2816,2805,-198.10171508789062,597.7432250976562,-999.0,322.3056945800781,52.837516204829036,59.11526697455842,67.68969777993841,13712595.0,2026-02-15T03:22:15.018360
3RIMG_26JAN2026_1545_L2B_OLR_V01R00.h5,2816,2805,-198.52120971679688,597.3438110351562,-999.0,318.6991882324219,52.980903621779284,59.35449076324745,68.20075757575758,13712625.0,2026-02-15T03:22:15.199450
3RIMG_26JAN2026_1615_L2B_OLR_V01R00.h5,2816,2805,-199.55836486816406,596.8524169921875,-999.0,316.9695739746094,53.24673877815589,59.742862279209206,68.89239993518068,13712655.0,2026-02-15T03:22:15.384311
3RIMG_26JAN2026_1645_L2B_OLR_V01R00.h5,2816,2805,-201.39048767089844,596.5435791015625,-999.0,316.1009216308594,53.60565042132556,60.24474355858046,69.63942989385838,13712685.0,2026-02-15T03:22:15.573721
3RIMG_26JAN2026_1715_L2B_OLR_V01R00.h5,2816,2805,-201.28611755371094,596.3802490234375,-999.0,316.26129150390625,53.598864649165456,60.31971621293145,69.78210834953816,13712715.0,2026-02-15T03:22:15.764793
3RIMG_26JAN2026_1745_L2B_OLR_V01R00.h5,2816,2805,-200.34112548828125,596.6541748046875,-999.0,316.8879089355469,53.29021329606223,59.96937540512073,69.34435008507536,13712745.0,2026-02-15T03:22:15.950022
3RIMG_26JAN2026_1815_L2B_OLR_V01R00.h5,2816,2805,-199.9608917236328,596.7055053710938,-999.0,318.9845886230469,53.23214177199805,59.91015181899206,69.31167456652082,13712775.0,2026-02-15T03:22:16.137763
3RIMG_26JAN2026_1845_L2B_OLR_V01R00.h5,2816,2805,-199.79637145996094,596.568603515625,-999.0,315.862548828125,53.1614355452925,59.94948650947982,69.49101644790147,13712805.0,2026-02-15T03:22:16.322266
3RIMG_26JAN2026_1915_L2B_OLR_V01R00.h5,2816,2805,-200.26771545410156,596.1503295898438,-999.0,314.7627868652344,53.34994328309837,60.3107782369146,70.02552260573651,13712835.0,2026-02-15T03:22:16.508410
3RIMG_26JAN2026_1945_L2B_OLR_V01R00.h5,2816,2805,-200.6577911376953,595.7522583007812,-999.0,313.8538818359375,53.48955801328796,60.56653601523254,70.54845750283584,13712865.0,2026-02-15T03:22:16.692860
3RIMG_26JAN2026_2015_L2B_OLR_V01R00.h5,2816,2805,-200.97036743164062,595.3432006835938,-999.0,313.4305725097656,53.78862572921731,60.94809643898882,71.06882241532976,13712895.0,2026-02-15T03:22:16.878480
3RIMG_26JAN2026_2045_L2B_OLR_V01R00.h5,2816,2805,-201.06842041015625,595.2459716796875,-999.0,313.1308898925781,53.79676612380489,60.95512275157997,71.23598535488576,13712925.0,2026-02-15T03:22:17.059785
3RIMG_26JAN2026_2115_L2B_OLR_V01R00.h5,2816,2805,-200.96649169921875,595.0640869140625,-999.0,313.5945129394531,53.804260857235455,61.02190437125263,71.44184998379517,13712955.0,2026-02-15T03:22:17.245086
3RIMG_26JAN2026_2145_L2B_OLR_V01R00.h5,2816,2805,-201.33631896972656,595.0888671875,-999.0,313.3407287597656,53.81925032409658,61.00077479338844,71.58708576405769,13712985.0,2026-02-15T03:22:17.430567
3RIMG_26JAN2026_2215_L2B_OLR_V01R00.h5,2816,2805,-201.4685821533203,595.1737060546875,-999.0,312.07635498046875,53.72997184410955,60.9070020053476,71.65756411035488,13713015.0,2026-02-15T03:22:17.616649
3RIMG_26JAN2026_2245_L2B_OLR_V01R00.h5,2816,2805,-201.24996948242188,595.2195434570312,-999.0,312.3091125488281,53.56432810727597,60.69333880246314,71.58816186598607,13713045.0,2026-02-15T03:22:17.799765
3RIMG_26JAN2026_2315_L2B_OLR_V01R00.h5,2816,2805,-200.86207580566406,595.4662475585938,-999.0,314.1022644042969,53.320141589693726,60.2496809674283,71.24008720223627,13713075.0,2026-02-15T03:22:17.982084
3RIMG_26JAN2026_2345_L2B_OLR_V01R00.h5,2816,2805,-200.3983917236328,595.771484375,-999.0,318.1147766113281,53.06195308701993,59.92210288040836,70.89421538243397,13713105.0,2026-02-15T03:22:18.170478
3RIMG_27JAN2026_0015_L2B_OLR_V01R00.h5,2816,2805,-200.0191650390625,595.950439453125,-999.0,324.0418395996094,52.83474365986064,59.63673330902609,70.63527993842165,13713135.0,2026-02-15T03:22:18.355207
3RIMG_27JAN2026_0045_L2B_OLR_V01R00.h5,2816,2805,-199.7528076171875,596.3896484375,-999.0,329.92510986328125,52.51087495948793,59.26884570977151,70.13143635553395,13713165.0,2026-02-15T03:22:18.536235
3RIMG_27JAN2026_0115_L2B_OLR_V01R00.h5,2816,2805,-199.24822998046875,596.8198852539062,-999.0,336.6855163574219,52.17264979338842,58.87991715281154,69.6467727070167,13713195.0,2026-02-15T03:22:18.718265
3RIMG_27JAN2026_0145_L2B_OLR_V01R00.h5,2816,2805,-198.48724365234375,597.09228515625,-999.0,341.39129638671875,51.77189677523902,58.562986144871175,69.18772028439474,13713225.0,2026-02-15T03:22:18.898910
3RIMG_27JAN2026_0215_L2B_OLR_V01R00.h5,2816,2805,-198.1732177734375,597.541748046875,-999.0,346.54815673828125,51.22823742100145,58.18835075352455,68.72994652406416,13713255.0,2026-02-15T03:22:19.092661
3RIMG_27JAN2026_0245_L2B_OLR_V01R00.h5,2816,2805,-197.901123046875,597.9406127929688,-999.0,352.0601806640625,50.81417871900826,57.82399530059957,68.32539549910874,13713285.0,2026-02-15T03:22:19.276577
3RIMG_27JAN2026_0315_L2B_OLR_V01R00.h5,2816,2805,-197.3909149169922,598.2772216796875,-999.0,355.2845153808594,50.49682993031923,57.30474447010209,67.84661876114082,13713315.0,2026-02-15T03:22:19.455884
3RIMG_27JAN2026_0345_L2B_OLR_V01R00.h5,2816,2805,-196.6825408935547,598.8445434570312,-999.0,359.2213134765625,50.14973008831631,56.60021420758387,66.88260867363475,13713345.0,2026-02-15T03:22:19.634411
3RIMG_27JAN2026_0415_L2B_OLR_V01R00.h5,2816,2805,-195.64251708984375,599.3931884765625,-999.0,362.61810302734375,49.796186294765846,55.943931291524876,65.95198306595366,13713375.0,2026-02-15T03:22:19.816335
3RIMG_27JAN2026_0445_L2B_OLR_V01R00.h5,2816,2805,-195.2635040283203,599.8377685546875,-999.0,365.4999084472656,49.59003048533463,55.596413668773295,65.40261404148437,13713405.0,2026-02-15T03:22:19.999450
3RIMG_27JAN2026_0515_L2B_OLR_V01R00.h5,2816,2805,-194.95907592773438,600.3209228515625,-999.0,366.4420166015625,49.423095426187004,55.32632474477395,64.80355442796953,13713435.0,2026-02-15T03:22:20.187283
3RIMG_27JAN2026_0545_L2B_OLR_V01R00.h5,2816,2805,-193.8583526611328,600.842041015625,-999.0,368.1240539550781,49.21402781153784,54.98082006562955,63.734301571868414,13713465.0,2026-02-15T03:22:20.376778
3RIMG_27JAN2026_0615_L2B_OLR_V01R00.h5,2816,2805,-193.53941345214844,601.3425903320312,-999.0,368.6240234375,49.10768362096905,54.81992383730352,62.94919026494895,13713495.0,2026-02-15T03:22:20.557896
3RIMG_27JAN2026_0645_L2B_OLR_V01R00.h5,2816,2805,-193.0057830810547,601.6121826171875,-999.0,365.7763366699219,49.07410924080376,54.73667152811538,62.59615287230594,13713525.0,2026-02-15T03:22:20.740573
3RIMG_27JAN2026_0715_L2B_OLR_V01R00.h5,2816,2805,-192.69552612304688,601.7447509765625,-999.0,362.555419921875,49.11345659131421,54.75929498865661,62.482187348079734,13713555.0,2026-02-15T03:22:20.921098
3RIMG_27JAN2026_0745_L2B_OLR_V01R00.h5,2816,2805,-192.57313537597656,601.9508056640625,-999.0,359.2203063964844,49.19437945632799,54.79016012396695,62.483326750121535,13713585.0,2026-02-15T03:22:21.101251
3RIMG_27JAN2026_0815_L2B_OLR_V01R00.h5,2816,2805,-192.71217346191406,601.9783325195312,-999.0,354.63690185546875,49.29012720790796,54.93519334386647,62.61911815345973,13713615.0,2026-02-15T03:22:21.279838
3RIMG_27JAN2026_0845_L2B_OLR_V01R00.h5,2816,2805,-192.919677734375,601.9359130859375,-999.0,350.57171630859375,49.46731688543186,55.131537635715446,62.85787352130935,13713645.0,2026-02-15T03:22:21.456598
3RIMG_27JAN2026_0915_L2B_OLR_V01R00.h5,2816,2805,-192.93162536621094,601.7417602539062,-999.0,346.0891418457031,49.67454879679145,55.39824633365743,63.09827469210825,13713675.0,2026-02-15T03:22:21.632629
3RIMG_27JAN2026_0945_L2B_OLR_V01R00.h5,2816,2805,-193.49195861816406,601.4686889648438,-999.0,347.98492431640625,49.976376397666506,55.84235992950899,63.37283260411603,13713705.0,2026-02-15T03:22:21.815698
3RIMG_27JAN2026_1015_L2B_OLR_V01R00.h5,2816,2805,-193.50514221191406,601.2095336914062,-999.0,347.59527587890625,50.232159496029816,56.24920241857073,63.5041550194458,13713735.0,2026-02-15T03:22:21.997369
3RIMG_27JAN2026_1115_L2B_OLR_V01R00.h5,2816,2805,-194.83544921875,600.6046142578125,-999.0,347.5611267089844,51.01020651029007,57.00879111975369,64.03125506400907,13713795.0,2026-02-15T03:22:22.182091
3RIMG_27JAN2026_1145_L2B_OLR_V01R00.h5,2816,2805,-195.15621948242188,600.24755859375,-999.0,346.6630859375,51.34348160751904,57.2858050761627,64.2095588235294,13713825.0,2026-02-15T03:22:22.364561
3RIMG_27JAN2026_1215_L2B_OLR_V01R00.h5,2816,2805,-195.3403778076172,599.9385986328125,-999.0,346.31219482421875,51.58036329201102,57.49329018797602,64.42728589369632,13713855.0,2026-02-15T03:22:22.548578
3RIMG_27JAN2026_1245_L2B_OLR_V01R00.h5,2816,2805,-195.7772216796875,599.5479736328125,-999.0,345.8371887207031,51.82951253848647,57.688811578350354,64.72366968481607,13713885.0,2026-02-15T03:22:22.741304
3RIMG_27JAN2026_1315_L2B_OLR_V01R00.h5,2816,2805,-196.16346740722656,599.2885131835938,-999.0,343.8273620605469,52.00789225814293,57.83349031761465,64.94489092124454,13713915.0,2026-02-15T03:22:22.929352
3RIMG_27JAN2026_1345_L2B_OLR_V01R00.h5,2816,2805,-196.8306427001953,598.9493408203125,-999.0,336.5335998535156,52.23538020580133,58.0108192553881,65.27211452762923,13713945.0,2026-02-15T03:22:23.113592
3RIMG_27JAN2026_1415_L2B_OLR_V01R00.h5,2816,2805,-197.298828125,598.5309448242188,-999.0,331.6705017089844,52.4510436922703,58.19951689353427,65.51203461756604,13713975.0,2026-02-15T03:22:23.298521
